URL,Name,icon,Category,Contains ads,Price,developer,#Ratings,#Installs,Average rating,Rank,Developer rank,Color
/application/joox_music/com.tencent.ibg.joox,JOOX Music,https://lh3.googleusercontent.com/ERcaEpGkbIUMqLHESvFLkl6-g0Tz9g27HxY67ksipw2a5F4fa8YHewLm8xwkzs-FDw,Music & Audio,True,Free,Tencent Mobility Limited,5731624,100000000.0,4.45,160.0,,#69db57
/application/telegram/org.telegram.messenger,Telegram,https://lh3.googleusercontent.com/ZU9cSsyIJZo6Oy7HTHiEPwZg0m2Crep-d5ZrfajqtsH-qgUXSqKpNA2FpPDTn-7qA5Q,Communication,False,Free,Telegram FZ-LLC,4679624,100000000.0,4.5,161.0,,#69db57
/application/tiny_flashlight_led/com.devuni.flashlight,Tiny Flashlight + LED,https://lh3.googleusercontent.com/aFo5TwJieEcGiqFOAAEznv1V22YPPOLSyeGc2w4_YpUKztu_wBNB1ghw0wCcZQWMlIPJ,Tools,True,Free,Nikolay Ananiev,4265065,100000000.0,4.52,162.0,,#69db57
/application/call_of_duty_mobile/com.activision.callofduty.shooter,Call of Duty®: Mobile,https://lh3.googleusercontent.com/6lEEhm2WZojAbZ1uqRJb-KEmT24xydDd5I0QjABtlNOeDr9NrNxztXe67AArHUFuqSI,Game Action,True,Free,"Activision Publishing, Inc.",7448281,50000000.0,4.52,164.0,,#69db57
/application/waze_gps_maps_traffic_alerts_live_navigation/com.waze,"Waze - GPS, Maps, Traffic Alerts & Live Navigation",https://lh3.googleusercontent.com/ixIYlJjuyefo0mBaCeo9p75ofhT5dBzu2NvVEOYvGBasiL_nvaZgqLkVKvF0GgpnGQ,Maps & Navigation,True,Free,Waze,7721734,100000000.0,4.35,166.0,,#69db57
/application/weather_radar_live_maps_the_weather_channel/com.weather.Weather,"Weather Radar, Live Maps - The Weather Channel",https://lh3.googleusercontent.com/RV3DftXlA7WUV7w-BpE8zM0X7Y4RQd2vBvZVv6A01DEGb_eXFRjLmUhSqdbqrEl9klI,Weather,True,Free,The Weather Channel,2093596,100000000.0,4.61,170.0,,#69db57
/application/geometry_dash_lite/com.robtopx.geometryjumplite,Geometry Dash Lite,https://lh3.googleusercontent.com/p7kWbWBFxQIrzolEqiV5uSvctLeyssZvBV7UBOX29wzZI52IdcSs4qCB_zsQJL1mt9A,Game Arcade,True,Free,RobTop Games,6584798,100000000.0,4.39,171.0,2,#69db57
/application/geometry_dash_meltdown/com.robtopx.geometrydashmeltdown,Geometry Dash Meltdown,https://lh3.googleusercontent.com/o7hHBVIagQ_rylkmNuIx_sOEzaoAgRSHQhsfBM_C5MV3nJThWC_kkTYaBJJwTnfVc7I,Game Arcade,True,Free,RobTop Games,1667495,50000000.0,4.54,368.0,2,#7957db
/application/dropbox_cloud_storage_to_backup_sync_file_share/com.dropbox.android,"Dropbox: Cloud Storage to Backup, Sync, File Share",https://lh3.googleusercontent.com/40Q7mls-oIugtGd-JxCugHoNAZO8hwLw67Z2IgbTQ3wj1JMNvUenobtvsx1XAHGDqfRm,Productivity,False,Free,"Dropbox, Inc.",1994169,500000000.0,4.25,172.0,,#69db57
/application/faceapp/io.faceapp,FaceApp,https://lh3.googleusercontent.com/sox4dmUgk2lcdRIqIVycoCW_ziP5vCFTZOBejPTlfwDLvhQKOti4cikzC0bxZqGt32s,Photography,True,Free,FaceApp Inc,2403579,100000000.0,4.59,173.0,,#69db57
/application/camera360_selfie_photo_editor_with_funny_sticker/vStudio.Android.Camera360,Camera360: Selfie Photo Editor with Funny Sticker,https://lh3.googleusercontent.com/PRaSdJB5Rdiyqec66UW86NagVA-M8KiH7mO26bztmf4DEBaekM6hfpndU6qkjyZlWyM,Photography,True,Free,PinGuo Inc.,4954891,100000000.0,4.46,174.0,,#69db57
/application/flipboard_latest_news_top_stories_lifestyle/flipboard.app,"Flipboard - Latest News, Top Stories & Lifestyle",https://lh3.googleusercontent.com/Z5WroTW4KmTB3mvUhZMLwgFD2VymNypnEVVxoueXPPCKEFrnUAiZVl0684t1RFEOPqzB,News & Magazines,True,Free,Flipboard,1347955,500000000.0,4.27,175.0,2,#69db57
/application/briefing/flipboard.boxer.app,Briefing,https://lh3.googleusercontent.com/on_D7UBmdelc0c0shg1izfzYnMGv-kSLsdZEB2djnj2VU_6Mt-GO-57VSqHoIrQtgcc,News & Magazines,True,Free,Flipboard,491506,500000000.0,4.08,361.0,2,#7957db
/application/cymera_camera_collage_selfie_camera_pic_editor/com.cyworld.camera,"Cymera Camera - Collage, Selfie Camera, Pic Editor",https://lh3.googleusercontent.com/ooY0cNvi2fLYbSCsjtr0jBwHoEmHmpWEWgd1sN6ipJYQ-TbTCjC1XH-UnhjEb9PPzRk,Photography,True,Free,SK Communications,2464648,100000000.0,4.58,176.0,,#69db57
/application/zombie_tsunami/net.mobigame.zombietsunami,Zombie Tsunami,https://lh3.googleusercontent.com/_XSRDSFtyJlQvb2fRYSIiB9YGDrx_MnTKvrli4iJmLWC_0a_izIz-C8BKFRXgwBqC30b,Game Arcade,True,Free,Mobigame S.A.R.L.,5481253,100000000.0,4.43,177.0,,#69db57
/application/gaana_music_hindi_tamil_telugu_mp3_songs_app/com.gaana,Gaana Music - Hindi Tamil Telugu MP3 Songs App,https://lh3.googleusercontent.com/WbMOtegwCi2bltxEiAKWCFLPMnEnN05FQ1NGdednkiCJZZj8e8KQDIEkQ_43f6MuX78,Music & Audio,True,Free,Gamma Gaana Ltd,2963966,100000000.0,4.55,178.0,,#69db57
/application/guitartuna_tuner_for_guitar_ukulele_bass_more_/com.ovelin.guitartuna,GuitarTuna - Tuner for Guitar Ukulele Bass & more!,https://lh3.googleusercontent.com/fncHoaxMdpJoXVs61jdTSugZDtyPL_gqA2TxcwkKXvr80ixqw-cSgO8Bwq9zltH4CObC,Tools,False,Free,Yousician Ltd.,1705866,50000000.0,4.79,179.0,,#69db57
/application/home_workout_no_equipment/homeworkout.homeworkouts.noequipment,Home Workout - No Equipment,https://lh3.googleusercontent.com/Mxu4YhAr45fbX_iBwi4LiRuSDn9G8R-C_i6PF4Oqys6TqQab2Jl7U5w4WGDtoPwhpTk,Health & Fitness,True,Free,Leap Fitness Group,882209,50000000.0,4.83,181.0,2,#69db57
/application/six_pack_in_30_days_abs_workout/sixpack.sixpackabs.absworkout,Six Pack in 30 Days - Abs Workout,https://lh3.googleusercontent.com/F3g--X2roFmKT3CbyWGzq3I3KlI_KyISlVD_gzU8OZVJw0g5WjOQ3LMAX_udGCmBnng,Health & Fitness,True,Free,Leap Fitness Group,622436,50000000.0,4.84,184.0,2,#69db57
/application/beautyplus_easy_photo_editor_selfie_camera/com.commsource.beautyplus,BeautyPlus - Easy Photo Editor & Selfie Camera,https://lh3.googleusercontent.com/evc-4ioGfX6VPYNCMAJCNi4FH4cDMB_JZKHS6nivPb1mzektPYEmPbRSdp5osq9HAzA,Photography,True,Free,Meitu (China) Limited,4331503,100000000.0,4.47,186.0,2,#69db57
/application/makeupplus_your_own_virtual_makeup_artist/com.meitu.makeup,MakeupPlus - Your Own Virtual Makeup Artist,https://lh3.googleusercontent.com/xAwA54bN0J4E_tglZ5FNGczc_ZmV9M4_WpFH4dk7nNBTA1ICkjtg2kuVKJYBu-5B0w0,Photography,True,Free,Meitu (China) Limited,840366,50000000.0,4.47,490.0,2,#db579e
/application/retrica_the_original_filter_camera/com.venticake.retrica,Retrica - The Original Filter Camera,https://lh3.googleusercontent.com/1eEcGxRg7GmB7dW0F_tABKOAhNVgDyOvB2eZUTwL0OOm3-qR3GKfy1sPUISk3_DwaeU,Photography,False,Free,"Retrica, Inc.",6208411,100000000.0,4.38,187.0,,#69db57
/application/phonepe_upi_payments_recharges_money_transfer/com.phonepe.app,"PhonePe – UPI Payments, Recharges & Money Transfer",https://lh3.googleusercontent.com/6iyA2zVz5PyyMjK5SIxdUhrb7oh9cYVXJ93q6DZkmx07Er1o90PXYeo6mzL4VC2Gj9s,Finance,False,Free,PhonePe,4191426,100000000.0,4.47,188.0,,#69db57
/application/where_is_my_train_indian_railway_train_status/com.whereismytrain.android,Where is my Train : Indian Railway Train Status,https://lh3.googleusercontent.com/C9hFJJagXI83NsVzyhbwaaIsj0dGaqKzg6Uem7TgbKDoVCaQCfhQNDNWSrJvPiZDZQW3,Travel & Local,False,Free,Sigmoid Labs and its Affiliates,2359059,100000000.0,4.56,189.0,,#69db57
/application/imdb_movies_tv_shows_trailers_reviews_tickets/com.imdb.mobile,"IMDb Movies & TV Shows: Trailers, Reviews, Tickets",https://lh3.googleusercontent.com/sb30umyAPj9A4ixl4jnPJO15ET-mo4TihKOI0xwFzRbxOfZo6fozeKmAjf8Lhl3mqHY,Entertainment,True,Free,IMDb,686673,100000000.0,4.64,193.0,,#69db57
/application/calculator_unit_converter/com.asus.calculator,Calculator - unit converter,https://lh3.googleusercontent.com/IpyRT5IkZEGzexL0DkKFSrzyKaL6HUoBm_IbnUXqEeki3xAjO3F3UaYURVFiFkH4bsfu,Productivity,False,Free,"Mobile, ASUSTek Computer Inc.",304311,100000000.0,4.66,194.0,3,#69db57
/application/minimovie_free_video_and_slideshow_editor/com.asus.microfilm,MiniMovie - Free Video and Slideshow Editor,https://lh3.googleusercontent.com/F1jZ_sOUxcq1Ge5G0tK5HAhsK6PH6dFnCGuMSL_I6eSTXtxMXYaZL_-_pD5TBA9EiSc,Video Players,False,Free,"Mobile, ASUSTek Computer Inc.",512692,50000000.0,4.51,465.0,3,#db579e
/application/asus_splendid/com.asus.splendid,ASUS Splendid,https://lh3.googleusercontent.com/_P10DMlqpV1eqol0TMIUhUGynUyzfmz-xtbCLHH7oQFuEXa5bBTAmsW0Az4Om5SD2Z4,Tools,False,Free,"Mobile, ASUSTek Computer Inc.",48938,50000000.0,4.52,483.0,3,#db579e
/application/backgrounds_hd_wallpapers_/com.ogqcorp.bgh,Backgrounds HD (Wallpapers),https://lh3.googleusercontent.com/Ky7RfJk9izDqtqpqk_cwO8YQP8IZvmALzDYi5v617iKRYr44njlYCvm_4PAQV2yyCkQ,Personalization,True,Free,OGQ,2405317,100000000.0,4.55,195.0,,#69db57
/application/mp3_video_converter/com.springwalk.mediaconverter,MP3 Video Converter,https://lh3.googleusercontent.com/SirsGwfTlV_CgfC1B9UtJKVIVVl729kyH2Su1_K9E1_9qDvzHbq47ESB1cqgOYrFYmo,Music & Audio,True,Free,"Springwalk, Inc.",1914000,100000000.0,4.57,196.0,,#69db57
/application/shopee_mega_electronics_sale/com.shopee.id,Shopee Mega Electronics Sale,https://lh3.googleusercontent.com/FufBlLcJiXmePQIvePe3MfAnXj8rmSC0mWb1C4po2PA844MD-x0TGDvZMa6uKzCpdbY,Shopping,False,Free,Shopee,3772091,50000000.0,4.64,198.0,,#69db57
/application/idle_miner_tycoon_mine_manager_simulator/com.fluffyfairygames.idleminertycoon,Idle Miner Tycoon - Mine Manager Simulator,https://lh3.googleusercontent.com/-tcP4hKpWP52IJGCdMMODYseIvod7r148dp1IZ180iGgvUoe7vT1JYC03YTn3-RTd7c,Game Simulation,True,Free,Kolibri Games,2478306,50000000.0,4.7,201.0,,#57db94
/application/soundhound_music_discovery_lyrics/com.melodis.midomiMusicIdentifier.freemium,SoundHound - Music Discovery & Lyrics,https://lh3.googleusercontent.com/vP16KvobcKnN0Akhub1TOojnevKKAJyU4eAmYO_Ut8m4jywPi-2tQhRRgJukVXxqbcQd,Music & Audio,True,Free,SoundHound Inc.,840231,100000000.0,4.61,202.0,,#57db94
/application/my_cafe_restaurant_game/com.melesta.coffeeshop,My Cafe — Restaurant game,https://lh3.googleusercontent.com/ZxIt18JjxGvo9CPNFvoTN0NtLnWV_4g40xnCJmWyiYVHKs7IwkmtpkgKRVTavHsyUlU,Game Casual,True,Free,Melsoft Games,3618361,50000000.0,4.63,204.0,,#57db94
/application/xender_share_music_video_transfer_photo_file/cn.xender,"Xender - Share Music&Video, Transfer Photo, File",https://lh3.googleusercontent.com/y-jJBrUkvzwB2FsovKYjPl1TTIQ8eNl7__w3Waony71rjKqWmy1WxGZK47KuafZygQ,Tools,False,Free,Xender File Sharing Team,2437256,100000000.0,4.52,205.0,,#57db94
/application/phoenix_browser_video_download_private_fast/com.transsion.phoenix,"Phoenix Browser -Video Download, Private & Fast",https://lh3.googleusercontent.com/kjspJIJoqWscOXKmJs4XNPBSpgDQoFi7GwmkpAGZTC8L691rZZWAJQeW2ba8KAom7g,Communication,True,Free,Verizontal Technology,249001,100000000.0,4.63,206.0,,#57db94
/application/anti_virus_dr_web_light/com.drweb,Anti-virus Dr.Web Light,https://lh3.googleusercontent.com/OAKgZe_JA4xf2U7reoijFHe4W0gAhVaoixzKQTLO14ey1HZ_tnIQfpb7EjHTle_io2g,Tools,True,Free,"Doctor Web, Ltd",1125522,100000000.0,4.58,208.0,,#57db94
/application/audible_audiobooks_original_stories_series/com.audible.application,"Audible Audiobooks, Original Stories & Series",https://lh3.googleusercontent.com/3B91t9YONRYkJz1dq381fAN3zxp1hnTx98Rhve6a8RT_dzqZGi2pTJKzQOoCltPSOWM,Books & Reference,False,Free,"Audible, Inc",916653,100000000.0,4.59,209.0,,#57db94
/application/helo_discover_share_communicate/app.buzz.share,"Helo - Discover, Share & Communicate",https://lh3.googleusercontent.com/IMqNimCM2_Ngs5pWgJ3zttRRvIDlVc47mXXaRF7AA1XTW9c5TkWQEOdu3eeU7v7rOZU,Social,True,Free,Helo Holdings Limited,1742793,100000000.0,4.54,214.0,,#57db94
/application/toon_blast/net.peakgames.toonblast,Toon Blast,https://lh3.googleusercontent.com/x9oRbQI97H4tgr83GigLTcLHARlZBkQ4R9z3AHva-P8GeOGoqu4gCKk4MNDzEoRq_RU,Game Puzzle,False,Free,Peak,2685934,50000000.0,4.66,215.0,2,#57db94
/application/toy_blast/net.peakgames.amy,Toy Blast,https://lh3.googleusercontent.com/uzIGk-ZqUpbSdTErg6fr4wagWHmj_ul9Bw7ZtNqZvOqnM6xgdXnqsl8GKg2u9U0Y,Game Puzzle,False,Free,Peak,2603753,50000000.0,4.65,224.0,2,#57db94
/application/candy_camera_selfie_beauty_camera_photo_editor/com.joeware.android.gpulumera,"Candy Camera - selfie, beauty camera, photo editor",https://lh3.googleusercontent.com/LCNVdoh63fF6H8orYYmLGCptRZ4r-bvu0BHXrSRBAVJbn5LOfymKCwosXNn5fuDpHnw,Photography,True,Free,"JP Brothers, Inc.",3491149,100000000.0,4.45,217.0,,#57db94
/application/canva_graphic_design_video_invite_logo_maker/com.canva.editor,"Canva: Graphic Design, Video, Invite & Logo Maker",https://lh3.googleusercontent.com/homswqZDKEXx30EMFfxRyZW3MkWBJ1rdV4d8pczet1lQtaqLwGbmn64zWxWDRxq296_Q,Art & Design,False,Free,Canva,2241579,50000000.0,4.68,219.0,,#57db94
/application/kwai_short_video_maker_community/com.kwai.video,Kwai - Short Video Maker & Community,https://lh3.googleusercontent.com/SppqhvYt5jitanHUUXZKrVHqLedt7sCN5wTcZZfVL8oq10YgJCNSaEksCoaoWgD9cj6P,Video Players,True,Free,KWAI,784850,100000000.0,4.58,220.0,,#57db94
/application/photo_lab_picture_editor_face_effects_art_frames/vsin.t16_funny_photo,"Photo Lab Picture Editor: face effects, art frames",https://lh3.googleusercontent.com/LVVvPEZcQORUPPm_rOuuwfAJJHLgtjew3-gGfLtk3wrfgyil7CN8FNOVClUExgGeeA,Photography,True,Free,Linerock Investments LTD,1999715,100000000.0,4.51,225.0,,#57db94
/application/tunein_radio_live_sports_news_music_podcasts/tunein.player,"TuneIn Radio: Live Sports, News, Music & Podcasts",https://lh3.googleusercontent.com/KLI43egHmMQhCvDTH-EDWDdtxxPODJk6YO56Fa5cmmiYRd5LfBAXrVZmHcRCQ5j9_rZD,Music & Audio,True,Free,TuneIn Inc,1769942,100000000.0,4.52,227.0,,#57db94
/application/deer_hunter_classic/com.glu.deerhunt2,DEER HUNTER CLASSIC,https://lh3.googleusercontent.com/uNJb66hzPfri1cgsLrd5hDnakD-5GSe5tSPc1l1PBDbGmjkUbXRX3C7wSwdn148cge4,Game Action,True,Free,Glu,3975990,100000000.0,4.41,228.0,2,#57db94
/application/dino_hunter_deadly_shores/com.glu.dino,DINO HUNTER: DEADLY SHORES,https://lh3.googleusercontent.com/o7LuqDWveo9UC_sFfSusve0mDwnQvSzCdRrWsS4e6WhJ422ZEQQfm5Us4PXnU696EGnN,Game Action,True,Free,Glu,1463107,50000000.0,4.51,412.0,2,#c957db
/application/ebay_online_shopping_buy_and_sell_on_the_go/com.ebay.mobile,eBay Online Shopping - Buy and sell on the go,https://lh3.googleusercontent.com/31-mJUIynIfQBizOn-w1yWLKHBxVeRKA3gz348_E3K-TnuEaqCjn_-Fr9j0yQ6i0y5E,Shopping,True,Free,eBay Mobile,3088635,100000000.0,4.45,230.0,,#57db94
/application/uber/com.ubercab,Uber,https://lh3.googleusercontent.com/qy_wZ92sFQccojEtscg52vtdAQmCIeQ4jsybMPmuML9Or7_SEOyrt0Jn0wyG-l2Fyw,Maps & Navigation,False,Free,"Uber Technologies, Inc.",6910269,500000000.0,3.95,232.0,,#57db94
/application/amazon_shopping_upi_money_transfer_bill_payment/in.amazon.mShop.android.shopping,"Amazon Shopping, UPI, Money Transfer, Bill Payment",https://lh3.googleusercontent.com/TpxeOgptQworHjromT4yoo05oHk72dSE0pVQowPfb3u3rozTwLjYUHxTpEzIYMemomQ,Shopping,True,Free,Amazon Mobile LLC,5237225,100000000.0,4.34,236.0,3,#57db94
/application/amazon_music_stream_trending_songs_new_beats/com.amazon.mp3,Amazon Music: Stream Trending Songs & New Beats,https://lh3.googleusercontent.com/c0uMGe9aLRQxGtAXB_9xnKnG83VOGRD7NtglvnzPj9SYS3_ZYA_EYhtP86nePn0vjI0,Music & Audio,False,Free,Amazon Mobile LLC,1569262,100000000.0,4.43,308.0,3,#5784db
/application/amazon_prime_video/com.amazon.avod.thirdpartyclient,Amazon Prime Video,https://lh3.googleusercontent.com/VojafVZNddI6JvdDGWFrRmxc-prrcInL2AuBymsqGoeXjT4f9sv7KnetB-v3iLxk_Koi,Entertainment,True,Free,Amazon Mobile LLC,1368595,100000000.0,4.42,328.0,3,#5784db
/application/galaxy_attack_alien_shooter/com.alien.shooter.galaxy.attack,Galaxy Attack: Alien Shooter,https://lh3.googleusercontent.com/9wsioQhQJrnzTS4CG82JCMRzCLbHeHboVRYZtFvT9GW0IVVfBvtaytK1DBYcAXK3TJI,Game Arcade,True,Free,ONESOFT,1563192,50000000.0,4.69,237.0,2,#57db94
/application/space_shooter_galaxy_attack_galaxy_shooter/com.game.space.shooter2,Space shooter - Galaxy attack - Galaxy shooter,https://lh3.googleusercontent.com/VsJBTv7Ta15_SDZbxM0C-GGHhYYx2e1brTFYUx8vDafNCzJrv3mRK2iX2oX8mxb3hgU,Game Arcade,True,Free,ONESOFT,384902,50000000.0,4.62,350.0,2,#7957db
/application/indeed_job_search/com.indeed.android.jobsearch,Indeed Job Search,https://lh3.googleusercontent.com/jj2z8DZ-Z5rV-Y4IY0ZklkuPjCchjeeisflFD0dU_zlJNpbUJkDTQpAMlc5rwutKFSU,Business,True,Free,Indeed Jobs,1057749,100000000.0,4.54,240.0,,#57db94
/application/simsimi/com.ismaker.android.simsimi,SimSimi,https://lh3.googleusercontent.com/dL_YNoxIj1hcvQao3XZhj0tQ1BQxjy3e-WfCzSGqmxWrkMh-odRftUK5j5exjgwCYQ,Entertainment,True,Free,SimSimi Inc.,3656693,100000000.0,4.41,242.0,,#57db94
/application/ringtone_maker_create_free_ringtones_from_music/com.herman.ringtone,Ringtone Maker - create free ringtones from music,https://lh3.googleusercontent.com/sZCAB9NRCzQ4RqX9GkElKXgcZt1pGl2gN4HlHMI4X8CLQUL8WU8bn1Fuye7OwUNQ1z3N,Personalization,True,Free,Big Bang Inc.,564270,50000000.0,4.74,244.0,,#57db94
/application/verizon_cloud/com.vcast.mediamanager,Verizon Cloud,https://lh3.googleusercontent.com/c-lu8s--rFMiit9zDBprCTtUZN_NWmJMVB-eYnhcPs6F_jInYk8G0xvEAf6CKsOoRLg,Productivity,True,Free,Verizon Consumer Group,224233,100000000.0,4.58,245.0,,#57db94
/application/tango_live_video_broadcasts/com.sgiggle.production,Tango - Live Video Broadcasts,https://lh3.googleusercontent.com/WDy0OxraYPwUSuFVIcHT7z7A8JZVgMI8_mFs_1NoAKhksoptjQ1e__o0scl_YN2Py6U,Social,False,Free,Tango,3835433,100000000.0,4.4,246.0,,#57db94
/application/cooking_fever/com.nordcurrent.canteenhd,Cooking Fever,https://lh3.googleusercontent.com/vjIOR6a_64Kbb1yazqkAVftF8P7zcBl3NIQ-cGvkodhCbl7zZJWNRQI2I9PL8vM95ssE,Game Arcade,True,Free,Nordcurrent,4039851,100000000.0,4.39,247.0,,#57db94
/application/cooking_madness_a_chef_s_restaurant_games/com.biglime.cookingmadness,Cooking Madness - A Chef's Restaurant Games,https://lh3.googleusercontent.com/dy2_5yU7sU-exGspHbX2YXkXTd2DadX9Tg9LroZtbsW4gzfylOXb6wjwpSPbMZspijY,Game Arcade,True,Free,Girl Games - Cooking Games,1533766,50000000.0,4.68,248.0,,#57db94
/application/sygic_gps_navigation_maps/com.sygic.aura,Sygic GPS Navigation & Maps,https://lh3.googleusercontent.com/7C0WIhhdtfzwpBuOft_8lkXoEGsPgH__MbCyNdFX7Wow-CNdKX0WxZzxSv7Mi1PHMg,Maps & Navigation,False,Free,Sygic.,1642085,50000000.0,4.67,250.0,,#57d3db
/application/firefox_browser_fast_private_safe_web_browser/org.mozilla.firefox,"Firefox Browser: fast, private & safe web browser",https://lh3.googleusercontent.com/saKvfvtO-a5mYNo1EpdbM21ahTzF_Mmi3sogXeI3vnCP4oMZCHuXnbwmpN2RoeMEsmg,Communication,False,Free,Mozilla,3385339,100000000.0,4.41,251.0,,#57d3db
/application/mi_music/com.miui.player,Mi Music,https://lh3.googleusercontent.com/Su8st1GTDleq9YDWk1RZDGs1EMUDcPVMmJAfB1CUcze1z6_g2djyPzKpByO_5UbM8Q,Music & Audio,True,Free,Xiaomi MIUI,170115,100000000.0,4.57,252.0,,#57d3db
/application/diary_with_lock/com.adpog.diary,Diary with lock,https://lh3.googleusercontent.com/HTX4QtnaIl6JT4jn6gb9MLCvU3fGkpYeyqqfKH_eRfZkO3gEr1EpxEnvjraT4nGWHW4,Lifestyle,True,Free,WriteDiary.com,1019619,50000000.0,4.7,253.0,,#57d3db
/application/iheartradio_radio_podcasts_music_on_demand/com.clearchannel.iheartradio.controller,"iHeartRadio: Radio, Podcasts & Music On Demand",https://lh3.googleusercontent.com/UTfBaYUzml-7QPLpKI45GbuVjCjddn5Byi6yjzb87jPWHnrBSuAbaJDCsPMn3m6NjLBC,Music & Audio,True,Free,"iHeartMedia, Inc.",2118886,50000000.0,4.64,254.0,,#57d3db
/application/drag_racing/com.creativemobile.DragRacing,Drag Racing,https://lh3.googleusercontent.com/op4zONG7gh0CmarLFVYm8-HGpMtJouxS6MRz1V8uSHibrnI_F4glMLFrJp3XnBf93sZU,Game Racing,True,Free,Creative Mobile Games,2669839,100000000.0,4.44,256.0,,#57d3db
/application/twitch_livestream_multiplayer_games_esports/tv.twitch.android.app,Twitch: Livestream Multiplayer Games & Esports,https://lh3.googleusercontent.com/QLQzL-MXtxKEDlbhrQCDw-REiDsA9glUH4m16syfar_KVLRXlzOhN7tmAceiPerv4Jg,Entertainment,True,Free,"Twitch Interactive, Inc.",3003272,50000000.0,4.59,258.0,,#57d3db
/application/sweet_selfie_beauty_camera_best_photo_editor/com.cam001.selfie,Sweet Selfie - Beauty Camera & Best Photo Editor,https://lh3.googleusercontent.com/iFiDf-QVggPiwvUIYSYSf0B9xXc47VPRvC5vSiulEsc0hX4BcIONJTPcxjXdfEgvSQ,Photography,True,Free,Sweet Selfie Inc.,1623539,100000000.0,4.49,259.0,,#57d3db
/application/voice_changer_with_effects/com.baviux.voicechanger,Voice changer with effects,https://lh3.googleusercontent.com/QECal7GeffHkboeQzWEkSyPi_UPCDS8G9QcUS-CmAJPZKy3CS3ouqpXa3Xxb4BYffg,Entertainment,True,Free,Baviux,1348548,100000000.0,4.5,261.0,,#57d3db
/application/no_pix_color_by_number_pixel_art_coloring_book/com.no.color,"No.Pix - Color by Number, Pixel Art Coloring Book",https://lh3.googleusercontent.com/3HRcOo3pFgFNpmPsqCON6yaf_H0ZFYjmgE_4WeWOv_Wf2NzjCCYtGBkZFQ7PxlriLQU0,Entertainment,True,Free,"ideaFun - Relaxing Coloring Book, Free Color Games",782606,50000000.0,4.7,262.0,,#57d3db
/application/airbnb/com.airbnb.android,Airbnb,https://lh3.googleusercontent.com/BQnvuZR500pg2ulvv3FBmRI93ODz3AjNfbz92hCieuJLvmbGY36AKhETMTTfTDgpPQI,Travel & Local,False,Free,"Airbnb, Inc",929311,50000000.0,4.69,264.0,,#57d3db
/application/dead_trigger_2_zombie_survival_shooter_fps/com.madfingergames.deadtrigger2,DEAD TRIGGER 2 - Zombie Survival Shooter FPS,https://lh3.googleusercontent.com/bCwY535ljeQN_CUFTXbEwxXyU0Sr3-g-2Wx3OFGuooMWt9fNuzHNkMNR_q2FCddVzw,Game Action,True,Free,MADFINGER Games,2986824,50000000.0,4.58,265.0,,#57d3db
/application/wifi_master_by_wifi_com/com.halo.wifikey.wifilocating,WiFi Master - by wifi.com,https://lh3.googleusercontent.com/mpeiXzVd67rErwp3ZqifHq30UDxzzmrngqW0FC_QQRY4CJSG1srgAp14jMbC5Ofxxw,Tools,True,Free,LINKSURE NETWORK HOLDING PTE. LIMITED,2589093,100000000.0,4.43,266.0,,#57d3db
/application/photomath/com.microblink.photomath,Photomath,https://lh3.googleusercontent.com/E_kpq1HGn5WU2P4S2yu0BwrPEHqiA-VBh2R7qoIjPFXdNvKA0A-8zi0RzRslUtEOnUvA,Education,True,Free,"Photomath, Inc.",1470730,50000000.0,4.65,273.0,,#57d3db
/application/shazam_discover_songs_lyrics_in_seconds/com.shazam.android,Shazam - Discover songs & lyrics in seconds,https://lh3.googleusercontent.com/mwTU9-4NX-_QlATb6lILSinKI47wAtOM38GjPYRPQSsQOG2hVRY4h9OfEhDxpf8ADQ,Music & Audio,False,Free,"Apple, Inc.",3680576,100000000.0,4.37,274.0,,#57d3db
/application/yandex_browser_with_protect/com.yandex.browser,Yandex Browser with Protect,https://lh3.googleusercontent.com/TtYT-Do9haj2FSn2BgK4u_7Rbm-Q2Q9huE1o4dPa74q9NUayDMm0_QVInoQWklXdWw,Personalization,True,Free,Yandex Apps,1622973,100000000.0,4.47,275.0,3,#57d3db
/application/yandex_taxi_ride_hailing_service_book_a_car_/ru.yandex.taxi,Yandex.Taxi Ride-Hailing Service. Book a car.,https://lh3.googleusercontent.com/cgPJXsu2GMhmAK3Wv2ecdiCpyyNoV_4X23phsFurN7CrSro2mrZZb2JVQktfvuyPcA,Maps & Navigation,False,Free,Yandex Apps,652224,50000000.0,4.67,292.0,3,#57d3db
/application/yandex/ru.yandex.searchplugin,Yandex,https://lh3.googleusercontent.com/UqVJbbaMTdjFebl4eNWWt7Jw4Jx1qFsZYB7qY4Tvy_8Zj1-Febh3I_x3iPsnf826YjQ,Tools,True,Free,Yandex Apps,762136,100000000.0,4.3,498.0,3,#db579e
/application/emoji_keyboard_cute_emoticons_gif_stickers/com.emoji.coolkeyboard,"❤️Emoji keyboard - Cute Emoticons, GIF, Stickers",https://lh3.googleusercontent.com/OVd_sz_DJXWJky3Lmb65gs5_onlzNBKeSRFp7X7T0k0Bm9A8hPfOkSDJXEkNzQafaz0,Tools,True,Free,Emoji Keyboard & Sticker Design Team,1417769,100000000.0,4.48,276.0,,#57d3db
